Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2010,07,01,14:48:12,31.608,140.588,62.2,4.3,"Izu Islands, Japan region",1277995692
2010,06,29,11:48:19,48.273,154.276,43.3,5.5,"Kuril Islands",1277812099
2010,06,28,22:24:09,39.188,141.381,114.7,4.3,"eastern Honshu, Japan",1277763849
2010,06,28,15:59:45,30.463,141.268,28.1,4.3,"Izu Islands, Japan region",1277740785
2010,06,28,15:58:00,33.008,142.481,34.9,4.4,"off the east coast of Honshu, Japan",1277740680
2010,06,28,14:20:48,32.983,142.485,29.5,4.3,"Izu Islands, Japan region",1277734848
2010,06,28,13:42:12,32.97,142.442,37.2,4.2,"Izu Islands, Japan region",1277732532
2010,06,28,13:05:27,32.972,142.437,35.9,4.6,"Izu Islands, Japan region",1277730327
2010,06,28,13:00:11,33.026,142.489,4.3,4.9,"off the east coast of Honshu, Japan",1277730011
2010,06,28,12:59:19,32.953,142.401,35,4.4,"Izu Islands, Japan region",1277729959
2010,06,28,12:07:25,30.672,141.593,7,5.8,"Izu Islands, Japan region",1277726845
2010,06,28,11:05:42,32.963,142.421,23.9,4.4,"Izu Islands, Japan region",1277723142
2010,06,28,10:40:17,32.921,142.384,35,4.3,"Izu Islands, Japan region",1277721617
2010,06,27,21:03:27,41.662,141.657,67.6,5.3,"Hokkaido, Japan region",1277672607
2010,06,27,03:09:50,25.991,129.241,5.1,4.1,"southeast of the Ryukyu Islands, Japan",1277608190
2010,06,26,00:18:31,26.111,129.393,15.4,4.9,"Ryukyu Islands, Japan",1277511511
2010,06,25,18:15:29,32.99,142.565,35,4.5,"Izu Islands, Japan region",1277489729
2010,06,25,15:23:17,29.144,131.407,44.4,4.7,"southeast of the Ryukyu Islands, Japan",1277479397
2010,06,25,00:17:35,30.674,141.797,15.4,4.3,"Izu Islands, Japan region",1277425055
2010,06,24,17:55:52,34.064,142.062,10,4.4,"off the east coast of Honshu, Japan",1277402152
2010,06,24,11:45:02,46.675,152.581,42.2,4.6,"Kuril Islands",1277379902
2010,06,23,13:23:01,44.418,148.897,45.4,4.8,"Kuril Islands",1277299381
2010,06,23,05:18:00,22.498,142.936,148.9,4.4,"Volcano Islands, Japan region",1277270280
2010,06,23,01:57:10,29.518,140.105,150.9,4.5,"Izu Islands, Japan region",1277258230
2010,06,22,23:42:25,26.623,142.476,25.8,4.3,"Bonin Islands, Japan region",1277250145
2010,06,22,21:52:43,28.794,128.77,35,4.4,"Ryukyu Islands, Japan",1277243563
2010,06,20,20:49:35,33.011,142.501,30,4.4,"off the east coast of Honshu, Japan",1277066975
2010,06,20,12:47:09,22.943,144.131,35,4.1,"Volcano Islands, Japan region",1277038029
2010,06,19,10:00:50,41.42,142.453,34.3,5,"Hokkaido, Japan region",1276941650
2010,06,19,04:49:49,32.892,142.613,10,4,"Izu Islands, Japan region",1276922989
2010,06,19,02:39:17,44.43,148.841,44.5,5.2,"Kuril Islands",1276915157
2010,06,18,17:12:05,44.248,148.884,42.4,4.5,"Kuril Islands",1276881125
2010,06,18,10:33:01,32.798,142.52,10,4.3,"Izu Islands, Japan region",1276857181
2010,06,18,06:55:08,25.537,141.161,20.8,4.4,"Volcano Islands, Japan region",1276844108
2010,06,18,02:31:39,44.341,149.028,35,4.4,"Kuril Islands",1276828299
2010,06,18,02:23:05,44.448,148.689,28,6.2,"Kuril Islands",1276827785
2010,06,17,09:37:07,32.869,142.551,10,4.2,"Izu Islands, Japan region",1276767427
2010,06,17,04:04:04,32.759,142.416,20.3,4,"Izu Islands, Japan region",1276747444
2010,06,16,18:17:33,29.383,143.278,35,4.3,"Izu Islands, Japan region",1276712253
2010,06,16,12:49:59,47.079,152.628,84,4.6,"Kuril Islands",1276692599
2010,06,16,09:26:15,32.874,142.512,10,4.4,"Izu Islands, Japan region",1276680375
2010,06,15,13:23:20,32.875,142.671,10,4.1,"Izu Islands, Japan region",1276608200
2010,06,14,15:28:57,25.756,129.962,10,4.1,"southeast of the Ryukyu Islands, Japan",1276529337
2010,06,14,10:07:33,32.906,142.447,10,4.7,"Izu Islands, Japan region",1276510053
2010,06,14,03:53:48,31.1,141.449,24.8,4.3,"Izu Islands, Japan region",1276487628
2010,06,14,03:40:46,34.475,141.624,16.3,4.3,"off the east coast of Honshu, Japan",1276486846
2010,06,14,02:57:20,26.394,128.828,9.4,4,"Ryukyu Islands, Japan",1276484240
2010,06,13,11:37:19,28.782,128.964,10,4.4,"Ryukyu Islands, Japan",1276429039
2010,06,13,07:47:25,45.831,151.666,34.1,4.6,"Kuril Islands",1276415245
2010,06,13,03:32:57,37.372,141.625,27,5.9,"near the east coast of Honshu, Japan",1276399977
2010,06,13,03:24:16,26.595,142.701,18.7,4.4,"Bonin Islands, Japan region",1276399456
2010,06,13,03:09:10,26.554,142.598,27.6,4.4,"Bonin Islands, Japan region",1276398550
2010,06,12,15:44:53,28.825,128.596,16.8,5.2,"Ryukyu Islands, Japan",1276357493
2010,06,12,15:19:48,43.48,147.158,54.6,4.4,"Kuril Islands",1276355988
2010,06,12,03:14:50,25.827,130.176,10,4.3,"southeast of the Ryukyu Islands, Japan",1276312490
2010,06,11,17:09:10,26.699,142.946,12.4,4.7,"Bonin Islands, Japan region",1276276150
2010,06,11,17:03:03,26.69,142.89,23.6,4.9,"Bonin Islands, Japan region",1276275783
2010,06,11,16:58:36,26.712,142.688,10,5.5,"Bonin Islands, Japan region",1276275516
2010,06,11,16:37:48,26.688,142.503,7,5.7,"Bonin Islands, Japan region",1276274268
2010,06,10,16:29:02,40.124,145.395,35,4.2,"off the east coast of Honshu, Japan",1276187342
2010,06,10,08:00:47,32.744,142.643,35,4.2,"Izu Islands, Japan region",1276156847
2010,06,10,03:10:17,32.91,142.408,37.6,4.7,"Izu Islands, Japan region",1276139417
2010,06,10,01:12:30,47.717,152.685,126.2,4.4,"Kuril Islands",1276132350
2010,06,10,00:03:56,32.905,142.45,8.9,4.6,"Izu Islands, Japan region",1276128236
2010,06,09,19:43:25,23.744,143.168,35,4,"Volcano Islands, Japan region",1276112605
2010,06,09,15:59:07,26.547,142.458,27.8,4.4,"Bonin Islands, Japan region",1276099147
2010,06,09,14:51:02,33.053,142.768,35,4.1,"off the east coast of Honshu, Japan",1276095062
2010,06,08,10:47:55,42.342,143.701,51.7,4.3,"Hokkaido, Japan region",1275994075
2010,06,08,09:26:02,42.065,140.691,127.3,4,"Hokkaido, Japan region",1275989162
2010,06,08,01:56:37,30.438,142.055,31.4,4.6,"Izu Islands, Japan region",1275962197
2010,06,07,11:07:23,30.011,130.956,29.3,4.8,"Kyushu, Japan",1275908843
2010,06,07,05:22:02,26.55,142.51,20,4.4,"Bonin Islands, Japan region",1275888122
2010,06,07,05:01:41,39.076,140.858,47.9,4.1,"eastern Honshu, Japan",1275886901
2010,06,06,10:34:16,33.148,140.73,51.9,4.3,"Izu Islands, Japan region",1275820456
2010,06,06,00:07:33,28.244,129.572,61.9,4.3,"Ryukyu Islands, Japan",1275782853
2010,06,05,22:19:29,35.696,140.17,63.2,4.3,"near the east coast of Honshu, Japan",1275776369
2010,06,05,16:36:40,33.057,138.031,310.9,4.6,"Izu Islands, Japan region",1275755800
2010,06,05,07:55:06,25.754,129.947,6.4,4.6,"southeast of the Ryukyu Islands, Japan",1275724506
2010,06,05,05:22:02,43.426,146.773,58,5.5,"Kuril Islands",1275715322
2010,06,05,04:52:02,49.271,155.52,63.1,4.4,"Kuril Islands",1275713522
2010,06,04,17:50:34,44.468,150.538,15.9,4.7,"east of the Kuril Islands",1275673834
2010,06,04,05:31:31,44.165,142.466,231.4,4.2,"Hokkaido, Japan region",1275629491
2010,06,04,02:03:34,25.843,140.696,388.1,4.5,"Volcano Islands, Japan region",1275617014
2010,06,03,23:25:17,38.432,139.892,145,4.5,"near the west coast of Honshu, Japan",1275607517
2010,06,03,16:51:04,30.193,139.19,304.6,4.1,"Izu Islands, Japan region",1275583864
2010,06,03,07:37:58,44.003,148.239,53.9,4.4,"Kuril Islands",1275550678
2010,06,02,22:39:30,38.978,140.751,51.1,4.3,"eastern Honshu, Japan",1275518370
2010,06,02,11:21:39,28.735,142.671,16.8,4.3,"Bonin Islands, Japan region",1275477699
2010,06,02,02:52:09,25.946,128.541,9,4.2,"Ryukyu Islands, Japan",1275447129
2010,06,01,09:21:16,52.255,152.713,418.8,4.4,"northwest of the Kuril Islands",1275384076
2010,06,01,04:49:24,37.529,141.365,59.2,4.7,"near the east coast of Honshu, Japan",1275367764
2010,05,31,16:35:01,30.541,141.902,42.8,4.7,"Izu Islands, Japan region",1275323701
2010,05,30,04:47:05,32.795,142.67,3.4,4.1,"Izu Islands, Japan region",1275194825
2010,05,29,07:37:17,32.847,142.579,9.3,4.4,"Izu Islands, Japan region",1275118637
2010,05,27,10:32:39,51.456,156.55,127.9,4.6,"Kamchatka Peninsula, Russia",1274956359
2010,05,27,02:48:09,25.699,129.89,10,4.5,"southeast of the Ryukyu Islands, Japan",1274928489
2010,05,26,16:19:08,25.768,130.128,10.7,4.4,"southeast of the Ryukyu Islands, Japan",1274890748
2010,05,26,11:51:23,25.715,130.097,10,5,"southeast of the Ryukyu Islands, Japan",1274874683
2010,05,26,09:50:53,25.785,129.992,10,4.6,"southeast of the Ryukyu Islands, Japan",1274867453
2010,05,26,08:53:08,25.773,129.944,10,6.5,"southeast of the Ryukyu Islands, Japan",1274863988
2010,05,25,22:38:27,32.863,136.688,422,4.5,"southeast of Shikoku, Japan",1274827107
2010,05,24,14:02:07,45.08,149.166,94.8,4.9,"Kuril Islands",1274709727
2010,05,22,19:55:19,32.439,141.752,21.1,4.2,"Izu Islands, Japan region",1274558119
2010,05,22,07:18:18,31.334,137.988,400.7,4,"Izu Islands, Japan region",1274512698
2010,05,21,07:47:50,45.752,153.959,29.7,4.6,"east of the Kuril Islands",1274428070
2010,05,20,22:02:59,25.848,128.503,6.7,4.2,"Ryukyu Islands, Japan",1274392979
2010,05,18,13:14:22,55.56,154.865,10,4.7,"Sea of Okhotsk",1274188462
2010,05,18,08:33:48,43.934,147.899,49.9,4.5,"Kuril Islands",1274171628
2010,05,18,01:37:19,25.929,128.35,35,4.4,"Ryukyu Islands, Japan",1274146639
2010,05,17,22:03:47,46.29,152.015,72.9,5.3,"Kuril Islands",1274133827
2010,05,17,07:58:59,28.801,128.907,26,4.7,"Ryukyu Islands, Japan",1274083139
2010,05,16,12:35:50,28.815,128.525,41.9,5,"Ryukyu Islands, Japan",1274013350
2010,05,16,11:26:16,28.752,128.687,36.3,4.6,"Ryukyu Islands, Japan",1274009176
2010,05,16,08:52:24,35.146,141.193,35,4.1,"near the east coast of Honshu, Japan",1273999944
2010,05,16,05:26:17,28.673,128.668,35.2,4.1,"Ryukyu Islands, Japan",1273987577
2010,05,15,03:30:32,24.911,141.002,144.9,4.4,"Volcano Islands, Japan region",1273894232
2010,05,14,02:52:58,35.411,141.742,28.8,4.4,"near the east coast of Honshu, Japan",1273805578
2010,05,13,13:56:55,55.546,154.861,35,4.9,"Sea of Okhotsk",1273759015
2010,05,13,11:01:14,33.367,131.495,104,4.8,"Kyushu, Japan",1273748474
2010,05,12,18:55:33,32.642,141.011,48.8,4.7,"Izu Islands, Japan region",1273690533
2010,05,11,22:51:23,30.67,140.452,104,4.6,"Izu Islands, Japan region",1273618283
2010,05,10,15:41:46,46.84,153.622,10,4,"Kuril Islands",1273506106
2010,05,08,20:03:21,45.385,150.003,54.4,5.1,"Kuril Islands",1273349001
2010,05,06,19:38:24,36.901,140.644,43.9,4,"near the east coast of Honshu, Japan",1273174704
2010,05,06,08:08:35,31.399,140.015,119,4.7,"Izu Islands, Japan region",1273133315
2010,05,05,13:19:33,32.536,141.794,10,4.4,"Izu Islands, Japan region",1273065573
2010,05,03,11:32:22,27.565,141.864,44.2,4.4,"Bonin Islands, Japan region",1272886342
2010,05,03,10:27:45,29.645,140.951,84,6.1,"Izu Islands, Japan region",1272882465
2010,05,02,08:13:17,29.21,141.98,30.8,5,"Izu Islands, Japan region",1272787997
2010,05,02,06:09:04,32.899,142.127,21.3,3.8,"Izu Islands, Japan region",1272780544
2010,05,01,23:59:14,36.646,141.439,39.8,4.2,"near the east coast of Honshu, Japan",1272758354
2010,05,01,09:20:40,37.547,138.961,43.7,4.6,"near the west coast of Honshu, Japan",1272705640
2010,04,30,06:52:32,46.861,152.552,82.7,4.3,"Kuril Islands",1272610352
2010,04,29,15:19:09,37.134,134.946,361.5,4.8,"Sea of Japan",1272554349
2010,04,29,14:12:51,33.755,142.475,4.3,4.3,"off the east coast of Honshu, Japan",1272550371
2010,04,29,08:01:02,36.919,141.214,35,4.5,"near the east coast of Honshu, Japan",1272528062
2010,04,28,22:21:47,36.435,140.844,37.3,4.4,"near the east coast of Honshu, Japan",1272493307
2010,04,28,16:49:34,45.856,153.618,40.5,4.8,"east of the Kuril Islands",1272473374
2010,04,27,11:04:32,46.487,149.983,172.8,4.5,"Kuril Islands",1272366272
2010,04,26,23:23:50,33.654,136.977,355.6,5.1,"near the south coast of western Honshu, Japan",1272324230
2010,04,25,21:22:47,37.949,142.423,68.2,4.8,"off the east coast of Honshu, Japan",1272230567
2010,04,24,10:37:34,27.226,140.039,444.2,4.5,"Bonin Islands, Japan region",1272105454
2010,04,23,01:59:15,32.127,142.331,39.7,4.3,"Izu Islands, Japan region",1271987955
2010,04,22,19:58:42,44.121,148.181,42.7,5.1,"Kuril Islands",1271966322
2010,04,22,16:38:02,49.93,157.287,40.6,4.6,"east of the Kuril Islands",1271954282
2010,04,22,12:27:24,28.127,141.34,10,4.1,"Bonin Islands, Japan region",1271939244
2010,04,21,18:05:29,25.963,128.612,35,4.2,"Ryukyu Islands, Japan",1271873129
2010,04,21,08:47:56,25.934,128.579,35,4.1,"Ryukyu Islands, Japan",1271839676
2010,04,20,04:57:13,28.253,142.853,35,4.3,"Bonin Islands, Japan region",1271739433
2010,04,20,03:05:38,34.918,140.968,5.3,4.3,"near the east coast of Honshu, Japan",1271732738
2010,04,18,07:33:46,37.337,141.767,34.7,4,"near the east coast of Honshu, Japan",1271576026
2010,04,18,05:52:41,52.139,142.142,29.7,4.6,"Sakhalin, Russia",1271569961
2010,04,16,18:35:53,26.011,128.419,35,4.3,"Ryukyu Islands, Japan",1271442953
2010,04,16,12:32:07,36.48,141.35,44.8,4,"near the east coast of Honshu, Japan",1271421127
2010,04,16,07:38:18,37.985,139.298,43.9,4.4,"eastern Honshu, Japan",1271403498
2010,04,14,08:16:22,31.727,140.001,102.8,4.7,"Izu Islands, Japan region",1271232982
2010,04,13,15:01:51,27.508,141.12,84.3,4.1,"Bonin Islands, Japan region",1271170911
2010,04,12,17:35:55,26.291,127.324,64.2,4.4,"Ryukyu Islands, Japan",1271093755
2010,04,11,13:02:14,29.509,130.402,45.7,5.1,"Ryukyu Islands, Japan",1270990934
2010,04,11,00:15:55,25.98,128.393,22,4.5,"Ryukyu Islands, Japan",1270944955
2010,04,09,19:04:12,47.328,150.573,207.4,4.3,"Kuril Islands",1270839852
2010,04,08,18:41:48,42.998,144.612,50.2,4.9,"Hokkaido, Japan region",1270752108
2010,04,07,16:02:36,22.42,143.782,96.6,4.3,"Volcano Islands, Japan region",1270656156
2010,04,05,09:36:33,36.855,142.039,10,4.4,"off the east coast of Honshu, Japan",1270460193
2010,04,04,15:28:00,31.102,141.616,35.9,4.1,"Izu Islands, Japan region",1270394880
2010,04,04,12:07:48,41.781,144.657,25.2,4.1,"Hokkaido, Japan region",1270382868
2010,04,04,08:35:40,43.306,146.261,85.1,4.7,"Kuril Islands",1270370140
2010,04,03,21:16:29,23.827,142.122,93.6,4.8,"Volcano Islands, Japan region",1270329389
2010,04,03,02:48:49,25.849,128.469,10,4.4,"Ryukyu Islands, Japan",1270262929
2010,04,03,02:22:03,25.86,128.759,10,4,"Ryukyu Islands, Japan",1270261323
2010,04,03,02:19:54,25.863,128.531,16.9,4.6,"Ryukyu Islands, Japan",1270261194
2010,04,02,18:32:56,37.968,142.611,41.7,4.3,"off the east coast of Honshu, Japan",1270233176
2010,04,01,17:15:24,49.511,154.748,110.4,4.5,"Kuril Islands",1270142124
2010,04,01,17:09:42,25.954,128.482,21.3,4.3,"Ryukyu Islands, Japan",1270141782
2010,04,01,10:49:22,31.622,141.656,19.3,4.6,"Izu Islands, Japan region",1270118962
2010,03,31,13:38:48,25.925,128.391,10,4.5,"Ryukyu Islands, Japan",1270042728
2010,03,31,06:53:27,28.819,128.376,30.4,4,"Ryukyu Islands, Japan",1270018407
2010,03,30,21:18:34,36.463,140.605,53.9,4.4,"near the east coast of Honshu, Japan",1269983914
2010,03,30,01:02:51,43.308,138.379,8,5.7,"eastern Sea of Japan",1269910971
2010,03,30,00:03:48,25.939,128.468,35,4.2,"Ryukyu Islands, Japan",1269907428
2010,03,29,17:35:51,43.241,138.491,20.9,4.2,"eastern Sea of Japan",1269884151
2010,03,29,01:29:26,35.999,139.823,56.2,4.2,"near the south coast of Honshu, Japan",1269826166
2010,03,27,20:02:35,33.359,140.818,58.9,4.5,"Izu Islands, Japan region",1269720155
2010,03,27,10:54:25,43.937,147.073,94,4.5,"Kuril Islands",1269687265
2010,03,25,04:12:00,44.387,148.757,57,4.5,"Kuril Islands",1269490320
2010,03,24,19:54:36,46.493,151.176,131.5,4.9,"Kuril Islands",1269460476
2010,03,24,13:59:35,25.979,128.992,35,4.4,"Ryukyu Islands, Japan",1269439175
2010,03,24,05:22:21,47.579,145.561,419,4.3,"Sea of Okhotsk",1269408141
2010,03,24,04:23:57,45.402,141.865,291,4.3,"Hokkaido, Japan region",1269404637
2010,03,23,12:21:07,27.61,127.864,50.6,4.1,"Ryukyu Islands, Japan",1269346867
2010,03,23,08:54:12,44.157,148.259,35,4.1,"Kuril Islands",1269334452
2010,03,22,21:46:13,44.98,147.175,158.3,4.8,"Kuril Islands",1269294373
2010,03,22,17:23:21,46.791,141.845,35,5,"Sakhalin, Russia",1269278601
2010,03,22,14:41:54,45.33,149.974,53.9,4.5,"Kuril Islands",1269268914
2010,03,22,14:30:52,25.936,128.403,6,4.3,"Ryukyu Islands, Japan",1269268252
2010,03,22,04:00:31,46.989,152.632,90,4.6,"Kuril Islands",1269230431
2010,03,20,05:14:07,33.098,140.34,35,3.6,"Izu Islands, Japan region",1269062047
2010,03,19,21:46:20,31.467,142.278,9.9,4.2,"Izu Islands, Japan region",1269035180
2010,03,19,10:27:32,36.736,140.397,78,4.2,"near the east coast of Honshu, Japan",1268994452
2010,03,19,06:54:08,50.175,151.623,341.5,4.3,"northwest of the Kuril Islands",1268981648
2010,03,19,04:07:45,52.151,142.223,30.6,4.8,"Sakhalin, Russia",1268971665
2010,03,17,16:06:25,49.651,155.859,46.1,4.6,"Kuril Islands",1268841985
2010,03,16,20:12:50,52.192,142.384,10,4.4,"Sakhalin, Russia",1268770370
2010,03,16,20:08:27,28.999,142.118,35.8,4.4,"Bonin Islands, Japan region",1268770107
2010,03,16,11:07:07,52.135,142.305,10,4.6,"Sakhalin, Russia",1268737627
2010,03,16,10:57:48,52.152,142.341,10,4.4,"Sakhalin, Russia",1268737068
2010,03,16,09:51:20,51.991,142.317,10,4,"Sakhalin, Russia",1268733080
2010,03,16,09:44:15,52.139,142.204,9,5.8,"Sakhalin, Russia",1268732655
2010,03,16,08:11:14,42.964,149.152,10.8,4.4,"off the coast of Hokkaido, Japan",1268727074
2010,03,16,06:41:02,33.006,138.09,283.2,4.4,"Izu Islands, Japan region",1268721662
2010,03,15,22:30:32,35.549,140.144,63.5,4.5,"near the east coast of Honshu, Japan",1268692232
2010,03,15,22:30:01,35.606,140.359,54.6,4.2,"near the east coast of Honshu, Japan",1268692201
2010,03,15,18:59:31,25.405,128.444,10,4.3,"Ryukyu Islands, Japan",1268679571
2010,03,15,18:50:32,25.908,128.398,6.4,4.1,"Ryukyu Islands, Japan",1268679032
2010,03,15,14:10:43,28.764,128.525,35,4.5,"Ryukyu Islands, Japan",1268662243
2010,03,15,10:52:42,28.797,128.57,47,4.2,"Ryukyu Islands, Japan",1268650362
2010,03,15,09:35:27,28.791,128.45,35,5.2,"Ryukyu Islands, Japan",1268645727
2010,03,15,02:57:35,28.689,128.361,54.8,4.6,"Ryukyu Islands, Japan",1268621855
2010,03,15,02:10:51,28.705,128.503,56.2,4.4,"Ryukyu Islands, Japan",1268619051
2010,03,14,09:58:36,35.781,141.309,25.4,4.4,"near the east coast of Honshu, Japan",1268560716
2010,03,14,08:08:03,37.745,141.59,32,6.5,"near the east coast of Honshu, Japan",1268554083
2010,03,14,07:04:15,33.424,140.843,60.1,4.7,"Izu Islands, Japan region",1268550255
2010,03,14,02:21:04,28.567,142.757,3.5,4.2,"Bonin Islands, Japan region",1268533264
2010,03,14,01:59:19,42.019,141.203,102.9,4.4,"Hokkaido, Japan region",1268531959
2010,03,13,17:28:23,28.622,142.771,18.8,4.4,"Bonin Islands, Japan region",1268501303
2010,03,13,12:46:26,37.594,141.299,76.7,5.6,"near the east coast of Honshu, Japan",1268484386
2010,03,12,19:36:11,46.937,141.729,13,4.5,"Sakhalin, Russia",1268422571
2010,03,12,19:29:00,28.592,142.64,29.4,5.2,"Bonin Islands, Japan region",1268422140
2010,03,12,17:32:08,34.898,141.595,15.3,5.2,"off the east coast of Honshu, Japan",1268415128
2010,03,12,14:16:02,46.682,152.674,38.7,5.1,"Kuril Islands",1268403362
2010,03,12,07:08:36,35.991,139.953,45.2,4,"near the south coast of Honshu, Japan",1268377716
2010,03,12,05:51:55,43.944,147.922,52.3,4.7,"Kuril Islands",1268373115
2010,03,11,18:27:19,30.67,141.663,12.6,4.6,"Izu Islands, Japan region",1268332039
2010,03,11,00:18:53,43.373,147.777,49.4,4.4,"Kuril Islands",1268266733
2010,03,10,12:50:02,42.106,141.217,105.5,4.1,"Hokkaido, Japan region",1268225402
2010,03,10,10:55:00,46.615,131.607,37.7,4.5,"Heilongjiang, China",1268218500
2010,03,10,03:18:59,25.913,128.463,10,4.3,"Ryukyu Islands, Japan",1268191139
2010,03,09,08:40:29,25.904,128.422,10,4.3,"Ryukyu Islands, Japan",1268124029
2010,03,09,07:59:21,26.108,128.592,16.7,4,"Ryukyu Islands, Japan",1268121561
2010,03,08,20:22:38,30.288,140.963,112.9,4.5,"Izu Islands, Japan region",1268079758
2010,03,08,12:41:15,25.396,128.36,10,4.2,"Ryukyu Islands, Japan",1268052075
2010,03,08,10:48:05,43.891,147.084,99.3,4.5,"Kuril Islands",1268045285
2010,03,07,08:13:43,26.006,128.243,16.4,4.5,"Ryukyu Islands, Japan",1267949623
2010,03,06,13:31:12,44.174,147.647,52.9,5.7,"Kuril Islands",1267882272
2010,03,06,02:40:09,46.898,152.847,78.2,4.7,"Kuril Islands",1267843209
2010,03,05,12:51:53,27.318,128.615,44.9,4.2,"Ryukyu Islands, Japan",1267793513
2010,03,05,07:53:15,36.316,141.304,35.4,4.3,"near the east coast of Honshu, Japan",1267775595
2010,03,04,21:49:55,33.842,139.518,17.9,4.2,"Izu Islands, Japan region",1267739395
2010,03,04,20:49:21,25.921,128.518,12.4,4,"Ryukyu Islands, Japan",1267735761
2010,03,04,19:31:54,31.463,141.939,9.6,4.5,"Izu Islands, Japan region",1267731114
2010,03,04,13:24:45,45.963,151.504,61.4,4.7,"Kuril Islands",1267709085
2010,03,04,00:36:07,47.863,152.502,153,4.8,"Kuril Islands",1267662967
